,age,height,weight,overall_rating,potential,total_attack,total_skill,total_movement,total_power,total_mentality,total_defending,total_goalkeeping,player_fifa_api_id,player_name
3915,22.0,193.04,198,66.0,73.0,201.0,212.0,315.0,272.0,248.0,188.0,125.0,188132,Aislan
3911,24.0,193.04,198,65.0,65.0,203.0,219.0,291.0,286.0,277.0,193.0,48.0,188132,Aislan
3910,25.0,193.04,198,65.0,65.0,203.0,219.0,269.0,256.0,278.0,193.0,48.0,188132,Aislan
3909,25.0,193.04,198,65.0,65.0,203.0,219.0,269.0,256.0,278.0,193.0,48.0,188132,Aislan
3908,25.0,193.04,198,65.0,65.0,203.0,219.0,269.0,256.0,278.0,193.0,48.0,188132,Aislan
3907,27.0,193.04,198,65.0,65.0,203.0,219.0,269.0,256.0,278.0,193.0,48.0,188132,Aislan
3912,24.0,193.04,198,67.0,72.0,203.0,219.0,315.0,261.0,286.0,193.0,48.0,188132,Aislan
4418,33.0,180.34,154,77.0,77.0,327.0,389.0,380.0,357.0,328.0,125.0,57.0,20556,Alan
4419,33.0,180.34,154,78.0,78.0,329.0,394.0,383.0,357.0,328.0,125.0,57.0,20556,Alan
4420,33.0,180.34,154,78.0,78.0,329.0,394.0,383.0,357.0,328.0,125.0,57.0,20556,Alan
4421,33.0,180.34,154,78.0,78.0,329.0,394.0,383.0,357.0,328.0,125.0,57.0,20556,Alan
4422,33.0,180.34,154,78.0,78.0,329.0,394.0,383.0,357.0,328.0,125.0,57.0,20556,Alan
4423,32.0,180.34,154,79.0,79.0,330.0,399.0,387.0,356.0,327.0,125.0,57.0,20556,Alan
4424,32.0,180.34,154,79.0,79.0,327.0,392.0,390.0,358.0,325.0,106.0,57.0,20556,Alan
4428,29.0,180.34,154,76.0,77.0,310.0,358.0,405.0,339.0,358.0,102.0,137.0,20556,Alan
4426,30.0,180.34,154,78.0,80.0,321.0,384.0,401.0,335.0,316.0,102.0,57.0,20556,Alan
4429,29.0,180.34,154,71.0,75.0,296.0,341.0,387.0,339.0,341.0,112.0,130.0,20556,Alan
4430,28.0,180.34,154,69.0,72.0,288.0,333.0,387.0,339.0,341.0,112.0,130.0,20556,Alan
4431,27.0,180.34,154,69.0,72.0,288.0,333.0,387.0,339.0,341.0,112.0,130.0,20556,Alan
4432,27.0,180.34,154,70.0,72.0,291.0,337.0,389.0,339.0,331.0,112.0,99.0,20556,Alan
4417,33.0,180.34,154,77.0,77.0,327.0,391.0,380.0,357.0,328.0,125.0,57.0,20556,Alan
4425,31.0,180.34,154,79.0,79.0,323.0,394.0,398.0,365.0,329.0,106.0,57.0,20556,Alan
4416,33.0,180.34,154,77.0,77.0,327.0,391.0,380.0,357.0,328.0,125.0,57.0,20556,Alan
4427,30.0,180.34,154,76.0,77.0,310.0,376.0,401.0,339.0,358.0,102.0,137.0,20556,Alan
4414,34.0,180.34,154,78.0,78.0,330.0,402.0,379.0,357.0,358.0,144.0,57.0,20556,Alan
4415,34.0,180.34,154,78.0,78.0,330.0,402.0,379.0,353.0,358.0,144.0,57.0,20556,Alan
4399,36.0,180.34,154,74.0,74.0,349.0,401.0,328.0,343.0,352.0,145.0,62.0,20556,Alan
4400,36.0,180.34,154,74.0,74.0,347.0,401.0,328.0,343.0,352.0,145.0,62.0,20556,Alan
4402,36.0,180.34,154,75.0,75.0,347.0,401.0,332.0,357.0,350.0,145.0,62.0,20556,Alan
4403,36.0,180.34,154,75.0,75.0,347.0,401.0,332.0,357.0,349.0,145.0,62.0,20556,Alan
4404,35.0,180.34,154,73.0,73.0,340.0,395.0,336.0,355.0,351.0,142.0,57.0,20556,Alan
4405,35.0,180.34,154,74.0,74.0,340.0,395.0,336.0,355.0,351.0,142.0,57.0,20556,Alan
4401,36.0,180.34,154,75.0,75.0,347.0,401.0,332.0,357.0,352.0,145.0,62.0,20556,Alan
4407,35.0,180.34,154,75.0,75.0,342.0,402.0,344.0,355.0,351.0,142.0,57.0,20556,Alan
4408,34.0,180.34,154,76.0,76.0,343.0,403.0,350.0,354.0,352.0,142.0,57.0,20556,Alan
4413,34.0,180.34,154,78.0,78.0,330.0,402.0,375.0,357.0,360.0,144.0,57.0,20556,Alan
4409,34.0,180.34,154,76.0,76.0,334.0,403.0,363.0,353.0,357.0,144.0,57.0,20556,Alan
4410,34.0,180.34,154,76.0,76.0,334.0,403.0,363.0,353.0,357.0,144.0,57.0,20556,Alan
4411,34.0,180.34,154,77.0,77.0,328.0,403.0,370.0,353.0,356.0,144.0,57.0,20556,Alan
4412,34.0,180.34,154,77.0,77.0,328.0,402.0,370.0,353.0,356.0,144.0,57.0,20556,Alan
4406,35.0,180.34,154,75.0,75.0,340.0,395.0,340.0,355.0,351.0,142.0,57.0,20556,Alan
5240,15.0,170.18,143,69.0,72.0,291.0,305.0,408.0,307.0,259.0,66.0,51.0,223965,Aldair
5239,22.0,170.18,143,69.0,72.0,291.0,305.0,408.0,307.0,259.0,66.0,51.0,223965,Aldair
5238,22.0,170.18,143,69.0,72.0,291.0,305.0,408.0,307.0,259.0,66.0,51.0,223965,Aldair
5235,23.0,170.18,143,69.0,75.0,291.0,305.0,410.0,307.0,259.0,66.0,51.0,223965,Aldair
5236,23.0,170.18,143,69.0,75.0,291.0,305.0,410.0,307.0,259.0,66.0,51.0,223965,Aldair
5234,23.0,170.18,143,69.0,75.0,291.0,305.0,410.0,307.0,259.0,66.0,51.0,223965,Aldair
5237,22.0,170.18,143,69.0,75.0,291.0,305.0,408.0,307.0,259.0,66.0,51.0,223965,Aldair
5331,18.0,185.42,157,62.0,71.0,235.0,273.0,292.0,281.0,271.0,194.0,43.0,213902,Alef
5334,18.0,185.42,157,62.0,71.0,235.0,273.0,292.0,281.0,271.0,194.0,43.0,213902,Alef
5335,12.0,185.42,157,62.0,71.0,235.0,273.0,292.0,281.0,271.0,194.0,43.0,213902,Alef
5332,18.0,185.42,157,62.0,71.0,235.0,273.0,292.0,281.0,271.0,194.0,43.0,213902,Alef
5330,18.0,185.42,157,62.0,71.0,235.0,273.0,292.0,281.0,271.0,194.0,43.0,213902,Alef
5333,18.0,185.42,157,62.0,71.0,235.0,273.0,292.0,281.0,271.0,194.0,43.0,213902,Alef
5328,19.0,185.42,157,62.0,71.0,235.0,273.0,285.0,281.0,271.0,194.0,43.0,213902,Alef
5327,20.0,185.42,157,62.0,69.0,235.0,273.0,285.0,281.0,271.0,194.0,43.0,213902,Alef
5326,20.0,185.42,157,67.0,76.0,255.0,292.0,298.0,315.0,287.0,212.0,48.0,213902,Alef
5325,20.0,185.42,157,68.0,77.0,255.0,292.0,298.0,320.0,293.0,212.0,48.0,213902,Alef
5329,18.0,185.42,157,62.0,71.0,235.0,273.0,292.0,281.0,271.0,194.0,43.0,213902,Alef
7485,31.0,187.96,203,83.0,83.0,279.0,305.0,272.0,416.0,324.0,245.0,51.0,136130,Alex
7484,32.0,187.96,203,82.0,82.0,271.0,298.0,270.0,411.0,326.0,248.0,46.0,136130,Alex
7483,32.0,187.96,203,82.0,82.0,251.0,293.0,270.0,411.0,316.0,248.0,46.0,136130,Alex
7482,32.0,187.96,203,82.0,82.0,251.0,293.0,270.0,410.0,316.0,248.0,46.0,136130,Alex
7481,32.0,187.96,203,82.0,82.0,251.0,293.0,270.0,410.0,306.0,248.0,46.0,136130,Alex
7480,32.0,187.96,203,82.0,82.0,251.0,293.0,266.0,410.0,304.0,248.0,46.0,136130,Alex
7478,32.0,187.96,203,80.0,80.0,248.0,287.0,263.0,402.0,299.0,244.0,46.0,136130,Alex
7477,33.0,187.96,203,80.0,80.0,248.0,287.0,263.0,402.0,299.0,244.0,46.0,136130,Alex
7476,33.0,187.96,203,81.0,81.0,248.0,287.0,263.0,402.0,299.0,250.0,46.0,136130,Alex
7475,33.0,187.96,203,80.0,80.0,248.0,287.0,263.0,402.0,299.0,244.0,46.0,136130,Alex
7474,33.0,187.96,203,80.0,80.0,248.0,287.0,263.0,393.0,299.0,244.0,46.0,136130,Alex
7473,33.0,187.96,203,79.0,79.0,248.0,291.0,261.0,387.0,296.0,240.0,46.0,136130,Alex
7479,32.0,187.96,203,81.0,81.0,249.0,293.0,265.0,402.0,300.0,248.0,46.0,136130,Alex
7486,31.0,187.96,203,83.0,83.0,279.0,305.0,272.0,416.0,324.0,245.0,51.0,136130,Alex
7487,31.0,187.96,203,81.0,81.0,279.0,305.0,263.0,411.0,318.0,240.0,51.0,136130,Alex
7488,30.0,187.96,203,80.0,80.0,280.0,311.0,264.0,401.0,318.0,242.0,51.0,136130,Alex
7489,30.0,187.96,203,80.0,82.0,280.0,311.0,264.0,401.0,318.0,242.0,51.0,136130,Alex
7490,30.0,187.96,203,80.0,82.0,280.0,311.0,264.0,406.0,318.0,242.0,51.0,136130,Alex
7491,29.0,187.96,203,82.0,82.0,280.0,313.0,265.0,406.0,325.0,245.0,51.0,136130,Alex
7492,29.0,187.96,203,83.0,84.0,285.0,318.0,288.0,409.0,327.0,250.0,51.0,136130,Alex
7493,28.0,187.96,203,83.0,84.0,285.0,320.0,340.0,423.0,353.0,250.0,51.0,136130,Alex
7494,28.0,187.96,203,83.0,84.0,306.0,320.0,340.0,423.0,353.0,250.0,51.0,136130,Alex
7495,27.0,187.96,203,82.0,84.0,295.0,314.0,348.0,429.0,396.0,242.0,130.0,136130,Alex
7496,27.0,187.96,203,82.0,84.0,295.0,314.0,348.0,429.0,396.0,242.0,130.0,136130,Alex
7497,26.0,187.96,203,82.0,84.0,295.0,307.0,352.0,389.0,377.0,243.0,130.0,136130,Alex
7498,26.0,187.96,203,82.0,84.0,302.0,307.0,359.0,392.0,363.0,249.0,130.0,136130,Alex
7499,25.0,187.96,203,86.0,87.0,297.0,299.0,362.0,391.0,363.0,253.0,130.0,136130,Alex
7472,33.0,187.96,203,79.0,79.0,244.0,285.0,258.0,386.0,296.0,242.0,46.0,136130,Alex
7500,24.0,187.96,203,87.0,88.0,298.0,314.0,395.0,394.0,353.0,250.0,96.0,136130,Alex
7446,15.0,175.26,148,69.0,77.0,300.0,331.0,346.0,288.0,257.0,71.0,118.0,198033,Alex
7429,23.0,175.26,148,72.0,76.0,316.0,362.0,387.0,302.0,274.0,91.0,52.0,198033,Alex
7444,22.0,175.26,148,72.0,81.0,339.0,327.0,389.0,299.0,265.0,78.0,53.0,198033,Alex
7445,18.0,175.26,148,69.0,77.0,300.0,331.0,346.0,288.0,257.0,71.0,118.0,198033,Alex
7397,22.0,182.88,170,60.0,68.0,238.0,267.0,323.0,304.0,272.0,184.0,48.0,186613,Alex
7398,21.0,182.88,170,61.0,68.0,211.0,233.0,292.0,291.0,255.0,187.0,48.0,186613,Alex
7399,21.0,182.88,170,54.0,59.0,139.0,200.0,269.0,240.0,242.0,180.0,99.0,186613,Alex
7400,20.0,182.88,170,54.0,59.0,139.0,200.0,269.0,240.0,242.0,180.0,99.0,186613,Alex
7401,20.0,182.88,170,54.0,61.0,139.0,200.0,269.0,240.0,242.0,180.0,99.0,186613,Alex
7402,18.0,182.88,170,73.0,81.0,313.0,362.0,383.0,335.0,321.0,107.0,49.0,186613,Alex
7422,24.0,175.26,148,74.0,78.0,329.0,369.0,394.0,326.0,288.0,94.0,57.0,198033,Alex
7424,24.0,175.26,148,75.0,79.0,331.0,376.0,394.0,328.0,290.0,94.0,57.0,198033,Alex
7425,24.0,175.26,148,75.0,79.0,331.0,376.0,394.0,328.0,290.0,94.0,57.0,198033,Alex
7426,24.0,175.26,148,73.0,78.0,339.0,332.0,392.0,301.0,270.0,81.0,58.0,198033,Alex
7427,23.0,175.26,148,73.0,77.0,319.0,362.0,387.0,305.0,278.0,91.0,52.0,198033,Alex
7428,23.0,175.26,148,72.0,76.0,316.0,362.0,387.0,302.0,277.0,91.0,52.0,198033,Alex
7423,24.0,175.26,148,74.0,78.0,329.0,369.0,394.0,326.0,288.0,94.0,57.0,198033,Alex
7431,23.0,175.26,148,72.0,77.0,339.0,327.0,391.0,299.0,265.0,78.0,53.0,198033,Alex
7443,22.0,175.26,148,68.0,73.0,300.0,340.0,374.0,298.0,262.0,101.0,52.0,198033,Alex
7430,23.0,175.26,148,70.0,75.0,310.0,358.0,379.0,302.0,265.0,91.0,52.0,198033,Alex
7441,22.0,175.26,148,67.0,72.0,295.0,340.0,370.0,298.0,256.0,101.0,52.0,198033,Alex
7440,22.0,175.26,148,66.0,71.0,291.0,340.0,369.0,298.0,246.0,101.0,52.0,198033,Alex
7439,22.0,175.26,148,66.0,71.0,291.0,340.0,369.0,298.0,246.0,91.0,52.0,198033,Alex
7438,22.0,175.26,148,66.0,71.0,296.0,340.0,369.0,298.0,246.0,91.0,52.0,198033,Alex
7442,22.0,175.26,148,67.0,73.0,295.0,340.0,370.0,298.0,256.0,101.0,52.0,198033,Alex
7436,23.0,175.26,148,72.0,77.0,339.0,327.0,391.0,299.0,265.0,78.0,53.0,198033,Alex
7435,23.0,175.26,148,69.0,71.0,300.0,350.0,379.0,298.0,262.0,91.0,52.0,198033,Alex
7434,23.0,175.26,148,69.0,71.0,303.0,350.0,379.0,298.0,262.0,91.0,52.0,198033,Alex
7433,23.0,175.26,148,69.0,75.0,303.0,350.0,379.0,298.0,262.0,91.0,52.0,198033,Alex
7432,23.0,175.26,148,69.0,75.0,303.0,350.0,379.0,298.0,262.0,91.0,52.0,198033,Alex
7437,22.0,175.26,148,66.0,71.0,296.0,340.0,369.0,298.0,243.0,91.0,52.0,198033,Alex
8558,27.0,182.88,165,76.0,79.0,257.0,262.0,315.0,307.0,284.0,228.0,55.0,135742,Alexis
8559,26.0,182.88,165,76.0,80.0,257.0,262.0,329.0,316.0,292.0,232.0,55.0,135742,Alexis
8560,26.0,182.88,165,77.0,79.0,259.0,262.0,329.0,317.0,303.0,235.0,55.0,135742,Alexis
8561,25.0,182.88,165,78.0,83.0,263.0,280.0,347.0,331.0,295.0,237.0,55.0,135742,Alexis
8564,24.0,182.88,165,80.0,86.0,241.0,282.0,356.0,322.0,379.0,243.0,138.0,135742,Alexis
8563,24.0,182.88,165,79.0,86.0,241.0,282.0,356.0,321.0,369.0,242.0,138.0,135742,Alexis
8565,23.0,182.88,165,78.0,85.0,240.0,302.0,352.0,322.0,346.0,244.0,138.0,135742,Alexis
8566,22.0,182.88,165,79.0,82.0,248.0,295.0,350.0,331.0,354.0,244.0,138.0,135742,Alexis
8567,21.0,182.88,165,74.0,78.0,241.0,293.0,344.0,334.0,348.0,231.0,110.0,135742,Alexis
8557,27.0,182.88,165,77.0,79.0,258.0,262.0,315.0,314.0,286.0,232.0,55.0,135742,Alexis
8562,25.0,182.88,165,78.0,86.0,263.0,280.0,347.0,331.0,305.0,237.0,55.0,135742,Alexis
8556,27.0,182.88,165,76.0,79.0,257.0,262.0,315.0,314.0,286.0,229.0,55.0,135742,Alexis
8550,29.0,182.88,165,74.0,74.0,258.0,260.0,306.0,314.0,283.0,221.0,55.0,135742,Alexis
8554,28.0,182.88,165,76.0,79.0,257.0,262.0,315.0,314.0,286.0,229.0,55.0,135742,Alexis
8555,27.0,182.88,165,76.0,79.0,257.0,262.0,315.0,314.0,286.0,229.0,55.0,135742,Alexis
8545,30.0,182.88,165,75.0,75.0,274.0,272.0,303.0,319.0,291.0,228.0,60.0,135742,Alexis
8546,30.0,182.88,165,75.0,75.0,274.0,272.0,303.0,319.0,291.0,228.0,60.0,135742,Alexis
8547,30.0,182.88,165,76.0,76.0,274.0,272.0,309.0,319.0,291.0,228.0,60.0,135742,Alexis
8544,30.0,182.88,165,75.0,75.0,274.0,272.0,303.0,319.0,291.0,228.0,60.0,135742,Alexis
8549,29.0,182.88,165,74.0,74.0,258.0,260.0,306.0,314.0,283.0,221.0,55.0,135742,Alexis
8551,28.0,182.88,165,75.0,77.0,256.0,260.0,312.0,314.0,283.0,225.0,55.0,135742,Alexis
8552,28.0,182.88,165,75.0,77.0,256.0,260.0,307.0,314.0,283.0,225.0,55.0,135742,Alexis
8553,28.0,182.88,165,75.0,77.0,256.0,260.0,307.0,314.0,283.0,225.0,55.0,135742,Alexis
8548,29.0,182.88,165,74.0,74.0,258.0,260.0,306.0,314.0,283.0,221.0,55.0,135742,Alexis
9117,21.0,175.26,163,69.0,74.0,313.0,334.0,352.0,335.0,323.0,197.0,44.0,199914,Allan
9111,22.0,175.26,163,75.0,78.0,306.0,340.0,373.0,349.0,343.0,224.0,44.0,199914,Allan
9112,22.0,175.26,163,74.0,78.0,304.0,339.0,369.0,349.0,340.0,224.0,44.0,199914,Allan
9113,22.0,175.26,163,74.0,78.0,304.0,339.0,365.0,349.0,337.0,224.0,44.0,199914,Allan
9114,22.0,175.26,163,74.0,78.0,304.0,339.0,365.0,349.0,337.0,224.0,44.0,199914,Allan
9115,22.0,175.26,163,73.0,78.0,304.0,339.0,365.0,349.0,337.0,220.0,44.0,199914,Allan
9116,21.0,175.26,163,73.0,78.0,304.0,337.0,378.0,349.0,337.0,220.0,44.0,199914,Allan
9118,20.0,175.26,163,69.0,74.0,308.0,334.0,357.0,331.0,323.0,192.0,44.0,199914,Allan
9124,18.0,180.34,154,62.0,77.0,257.0,310.0,326.0,274.0,251.0,106.0,44.0,232208,Allan
9120,16.0,175.26,163,67.0,79.0,317.0,318.0,340.0,332.0,312.0,180.0,44.0,199914,Allan
9121,19.0,180.34,154,63.0,76.0,267.0,334.0,340.0,280.0,299.0,128.0,44.0,232208,Allan
9122,19.0,180.34,154,63.0,76.0,267.0,334.0,341.0,280.0,299.0,128.0,44.0,232208,Allan
9123,18.0,180.34,154,63.0,78.0,267.0,334.0,341.0,280.0,299.0,128.0,44.0,232208,Allan
9125,18.0,180.34,154,62.0,77.0,257.0,310.0,326.0,274.0,251.0,106.0,44.0,232208,Allan
9126,18.0,180.34,154,62.0,78.0,257.0,310.0,326.0,274.0,251.0,106.0,44.0,232208,Allan
9127,9.0,180.34,154,62.0,78.0,257.0,310.0,326.0,274.0,251.0,106.0,44.0,232208,Allan
9110,22.0,175.26,163,75.0,78.0,306.0,341.0,375.0,349.0,343.0,224.0,44.0,199914,Allan
9119,19.0,175.26,163,67.0,79.0,317.0,318.0,340.0,332.0,312.0,180.0,44.0,199914,Allan
9109,22.0,175.26,163,75.0,78.0,306.0,341.0,378.0,351.0,343.0,225.0,44.0,199914,Allan
9096,24.0,175.26,163,77.0,80.0,306.0,334.0,388.0,353.0,357.0,236.0,39.0,199914,Allan
9107,22.0,175.26,163,74.0,78.0,304.0,336.0,380.0,349.0,346.0,226.0,44.0,199914,Allan
9090,25.0,175.26,163,80.0,82.0,327.0,345.0,400.0,368.0,376.0,243.0,44.0,199914,Allan
9091,25.0,175.26,163,80.0,82.0,327.0,345.0,400.0,368.0,380.0,243.0,44.0,199914,Allan
9092,25.0,175.26,163,79.0,82.0,319.0,345.0,400.0,368.0,379.0,243.0,44.0,199914,Allan
9093,24.0,175.26,163,81.0,84.0,312.0,345.0,394.0,367.0,370.0,243.0,44.0,199914,Allan
9094,24.0,175.26,163,78.0,81.0,306.0,338.0,390.0,362.0,362.0,236.0,39.0,199914,Allan
9095,24.0,175.26,163,77.0,80.0,306.0,334.0,388.0,353.0,357.0,236.0,39.0,199914,Allan
9097,24.0,175.26,163,75.0,78.0,305.0,328.0,384.0,348.0,353.0,228.0,39.0,199914,Allan
9098,24.0,175.26,163,75.0,78.0,305.0,328.0,384.0,348.0,353.0,228.0,39.0,199914,Allan
9108,22.0,175.26,163,74.0,78.0,304.0,336.0,380.0,349.0,346.0,226.0,44.0,199914,Allan
9100,23.0,175.26,163,74.0,77.0,302.0,323.0,383.0,348.0,341.0,221.0,39.0,199914,Allan
9101,23.0,175.26,163,75.0,78.0,306.0,327.0,378.0,356.0,345.0,224.0,44.0,199914,Allan
9102,23.0,175.26,163,76.0,78.0,306.0,336.0,378.0,356.0,345.0,230.0,44.0,199914,Allan
9103,23.0,175.26,163,76.0,78.0,306.0,336.0,378.0,356.0,345.0,230.0,44.0,199914,Allan
9104,23.0,175.26,163,75.0,78.0,304.0,336.0,376.0,351.0,346.0,226.0,44.0,199914,Allan
9105,22.0,175.26,163,75.0,78.0,304.0,336.0,376.0,351.0,346.0,226.0,44.0,199914,Allan
9106,22.0,175.26,163,75.0,78.0,304.0,336.0,380.0,349.0,346.0,226.0,44.0,199914,Allan
9099,24.0,175.26,163,74.0,77.0,302.0,327.0,383.0,348.0,341.0,221.0,39.0,199914,Allan
9313,24.0,170.18,148,62.0,68.0,271.0,300.0,393.0,279.0,241.0,71.0,46.0,203879,Alvarinho
9317,16.0,170.18,148,61.0,70.0,257.0,293.0,381.0,268.0,241.0,71.0,46.0,203879,Alvarinho
9316,23.0,170.18,148,61.0,70.0,257.0,293.0,381.0,268.0,241.0,71.0,46.0,203879,Alvarinho
9315,23.0,170.18,148,62.0,70.0,257.0,297.0,381.0,268.0,241.0,71.0,46.0,203879,Alvarinho
9314,24.0,170.18,148,63.0,70.0,271.0,300.0,393.0,279.0,241.0,71.0,46.0,203879,Alvarinho
9312,24.0,170.18,148,62.0,67.0,271.0,308.0,393.0,283.0,241.0,71.0,46.0,203879,Alvarinho
9308,25.0,170.18,148,64.0,66.0,279.0,318.0,392.0,286.0,245.0,68.0,51.0,203879,Alvarinho
9310,25.0,170.18,148,66.0,68.0,293.0,324.0,394.0,301.0,247.0,68.0,51.0,203879,Alvarinho
9309,25.0,170.18,148,66.0,68.0,293.0,324.0,394.0,301.0,247.0,68.0,51.0,203879,Alvarinho
9307,25.0,170.18,148,64.0,66.0,279.0,318.0,392.0,286.0,245.0,68.0,51.0,203879,Alvarinho
9306,25.0,170.18,148,64.0,66.0,279.0,318.0,392.0,286.0,255.0,68.0,51.0,203879,Alvarinho
9305,25.0,170.18,148,64.0,65.0,274.0,313.0,392.0,283.0,254.0,68.0,51.0,203879,Alvarinho
9311,24.0,170.18,148,63.0,66.0,281.0,313.0,393.0,283.0,241.0,71.0,46.0,203879,Alvarinho
9908,32.0,185.42,183,75.0,75.0,378.0,339.0,294.0,363.0,326.0,136.0,35.0,149568,Amauri
9909,31.0,185.42,183,76.0,76.0,377.0,339.0,298.0,376.0,330.0,136.0,35.0,149568,Amauri
9910,31.0,185.42,183,77.0,77.0,380.0,332.0,276.0,378.0,332.0,136.0,35.0,149568,Amauri
9911,30.0,185.42,183,76.0,82.0,386.0,335.0,358.0,387.0,338.0,145.0,35.0,149568,Amauri
9912,30.0,185.42,183,79.0,85.0,385.0,349.0,378.0,399.0,345.0,119.0,35.0,149568,Amauri
9915,28.0,185.42,183,85.0,87.0,409.0,367.0,396.0,428.0,404.0,105.0,151.0,149568,Amauri
9914,29.0,185.42,183,84.0,87.0,403.0,370.0,395.0,420.0,404.0,105.0,151.0,149568,Amauri
9916,28.0,185.42,183,85.0,87.0,405.0,367.0,396.0,428.0,404.0,117.0,151.0,149568,Amauri
9917,27.0,185.42,183,80.0,82.0,395.0,354.0,378.0,414.0,386.0,148.0,150.0,149568,Amauri
9918,26.0,185.42,183,80.0,82.0,395.0,361.0,378.0,414.0,386.0,148.0,106.0,149568,Amauri
9907,32.0,185.42,183,75.0,75.0,378.0,339.0,294.0,363.0,314.0,136.0,35.0,149568,Amauri
9913,29.0,185.42,183,81.0,87.0,385.0,367.0,392.0,417.0,388.0,105.0,151.0,149568,Amauri
9906,32.0,185.42,183,76.0,76.0,383.0,339.0,296.0,363.0,315.0,116.0,35.0,149568,Amauri
9896,34.0,185.42,183,74.0,74.0,364.0,320.0,271.0,355.0,296.0,73.0,30.0,149568,Amauri
9904,32.0,185.42,183,76.0,76.0,383.0,339.0,296.0,363.0,315.0,116.0,35.0,149568,Amauri
9905,32.0,185.42,183,76.0,76.0,383.0,339.0,296.0,363.0,315.0,116.0,35.0,149568,Amauri
9893,35.0,185.42,183,74.0,74.0,366.0,323.0,259.0,355.0,300.0,57.0,35.0,149568,Amauri
9894,35.0,185.42,183,75.0,75.0,367.0,323.0,261.0,356.0,300.0,57.0,35.0,149568,Amauri
9895,35.0,185.42,183,75.0,75.0,367.0,323.0,263.0,356.0,300.0,57.0,35.0,149568,Amauri
9897,34.0,185.42,183,74.0,74.0,367.0,315.0,271.0,353.0,296.0,73.0,30.0,149568,Amauri
9892,35.0,185.42,183,73.0,73.0,364.0,321.0,255.0,349.0,298.0,57.0,35.0,149568,Amauri
9899,33.0,185.42,183,75.0,75.0,372.0,320.0,275.0,352.0,295.0,70.0,35.0,149568,Amauri
9900,33.0,185.42,183,75.0,75.0,372.0,320.0,275.0,351.0,295.0,70.0,35.0,149568,Amauri
9901,33.0,185.42,183,75.0,75.0,372.0,319.0,277.0,351.0,295.0,70.0,35.0,149568,Amauri
9902,33.0,185.42,183,76.0,76.0,376.0,321.0,288.0,363.0,300.0,75.0,35.0,149568,Amauri
9903,32.0,185.42,183,76.0,76.0,383.0,339.0,296.0,363.0,315.0,116.0,35.0,149568,Amauri
9898,33.0,185.42,183,75.0,75.0,372.0,320.0,275.0,352.0,295.0,70.0,35.0,149568,Amauri
9983,17.0,172.72,150,70.0,73.0,293.0,290.0,381.0,318.0,301.0,84.0,51.0,229321,Amilton
9982,26.0,172.72,150,70.0,73.0,293.0,290.0,381.0,318.0,301.0,84.0,51.0,229321,Amilton
9981,26.0,172.72,150,71.0,74.0,293.0,294.0,381.0,320.0,305.0,84.0,51.0,229321,Amilton
9980,26.0,172.72,150,72.0,75.0,293.0,294.0,404.0,320.0,308.0,84.0,51.0,229321,Amilton
9978,26.0,172.72,150,72.0,74.0,293.0,294.0,405.0,320.0,308.0,84.0,51.0,229321,Amilton
9977,26.0,172.72,150,72.0,74.0,293.0,294.0,405.0,320.0,308.0,84.0,51.0,229321,Amilton
9979,26.0,172.72,150,72.0,74.0,293.0,294.0,404.0,320.0,308.0,84.0,51.0,229321,Amilton
10123,27.0,182.88,183,67.0,70.0,247.0,262.0,325.0,317.0,273.0,198.0,47.0,8284,Amoreirinha
10128,22.0,182.88,183,60.0,65.0,258.0,255.0,312.0,342.0,286.0,189.0,124.0,8284,Amoreirinha
10126,25.0,182.88,183,67.0,70.0,255.0,272.0,326.0,332.0,298.0,199.0,138.0,8284,Amoreirinha
10125,25.0,182.88,183,67.0,70.0,251.0,264.0,326.0,336.0,296.0,198.0,136.0,8284,Amoreirinha
10124,26.0,182.88,183,67.0,70.0,247.0,262.0,325.0,317.0,273.0,198.0,47.0,8284,Amoreirinha
10122,28.0,182.88,183,69.0,70.0,247.0,267.0,325.0,310.0,290.0,199.0,47.0,8284,Amoreirinha
10127,24.0,182.88,183,60.0,65.0,258.0,255.0,312.0,342.0,286.0,189.0,124.0,8284,Amoreirinha
10120,28.0,182.88,183,66.0,68.0,246.0,267.0,325.0,303.0,283.0,189.0,47.0,8284,Amoreirinha
10119,28.0,182.88,183,66.0,68.0,246.0,267.0,325.0,303.0,283.0,189.0,47.0,8284,Amoreirinha
10118,28.0,182.88,183,66.0,68.0,246.0,267.0,325.0,303.0,283.0,189.0,47.0,8284,Amoreirinha
10117,28.0,182.88,183,66.0,68.0,246.0,267.0,323.0,303.0,283.0,189.0,47.0,8284,Amoreirinha
10116,28.0,182.88,183,65.0,68.0,246.0,259.0,320.0,302.0,279.0,189.0,47.0,8284,Amoreirinha
10121,28.0,182.88,183,66.0,68.0,246.0,267.0,325.0,303.0,283.0,189.0,47.0,8284,Amoreirinha
10520,26.0,175.26,152,75.0,77.0,336.0,379.0,384.0,321.0,345.0,201.0,56.0,167963,Anderson
10521,26.0,175.26,152,75.0,77.0,336.0,379.0,384.0,321.0,345.0,201.0,56.0,167963,Anderson
10522,25.0,175.26,152,76.0,77.0,336.0,379.0,385.0,318.0,347.0,199.0,56.0,167963,Anderson
10523,25.0,175.26,152,76.0,77.0,336.0,379.0,387.0,318.0,349.0,199.0,56.0,167963,Anderson
