,age,height,weight,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
positioning,-0.04247611801384145,-0.46028758463801167,-0.4195979127362121,0.2781744021252876,0.28496414507160955,0.728136704125324,0.8317552504511149,0.366264075505266,0.6922131038414383,0.7909913586384225,0.8284165227284307,0.7631066269946368,0.7026986597442819,0.5301338335336526,0.8081831001953729,0.6617876288501292,0.6471992033474918,0.6292642476659388,0.3785115845483643,0.5349691590542002,0.6983252049296865,-0.02494921016654743,0.5007629530184933,-0.16339969054990783,0.7903810674441157,0.12378544833641957,0.007792850206343388,1.0,0.7551914935437539,0.7624653371002704,-0.08517872831169111,-0.037373676657663765,-0.06139893242272166,-0.5865760264983043,-0.5515988713035114,-0.2502597713576702,-0.5430776861610666,-0.5561842810218038
vision,0.062030110266522366,-0.45094200995202427,-0.41011713592553245,0.3991960806404366,0.38375982353437954,0.7293315615101645,0.688465194525616,0.3016892572768165,0.7793973615970436,0.6911964562502847,0.7521362967159945,0.7491031964054313,0.7323654549183569,0.7110992994605445,0.7820692411425358,0.5533114753149644,0.5138702545787291,0.5965001354694704,0.4456096322872449,0.5480308052748847,0.6122033728321679,-0.04597519282572119,0.4540205604249598,-0.15693605463943247,0.7460754211876531,0.18183087419722746,0.18368855444280663,0.7551914935437539,1.0,0.6913761305401105,0.04902751370154509,0.10168897332392542,0.07158855687117481,-0.5166692200681636,-0.4788921881184402,-0.19527878040400587,-0.4710866550681646,-0.4805504048887357
penalties,0.06495372662280799,-0.36294001316033747,-0.2811205612627848,0.3372543207883492,0.3070088658072661,0.6061605071907532,0.7524389061137202,0.4093466914097542,0.6511567003401878,0.7389631432119361,0.701865289715255,0.6666469331924137,0.699081754160048,0.5636488834049891,0.7192044846111421,0.48466798571249087,0.46645049063290217,0.4659069662316971,0.33423639016010054,0.434837771777977,0.6638570080533122,-0.044822133412712094,0.3658247639516748,-0.05712992362036063,0.7248929635268947,0.15524017519791652,0.07184560852396667,0.7624653371002704,0.6913761305401105,1.0,-0.047799551242825075,-0.005316218015609819,-0.036913857092155875,-0.5303009040682558,-0.49071444061648833,-0.20946157228001208,-0.4821383617996553,-0.4953498953664144
marking,0.0987599952515674,0.08790741263014384,0.056305276852013066,0.11063519050830208,0.0370059386279027,0.18526374367866125,-0.25518381040297816,0.47830956816919407,0.3254700626459048,-0.1697680073022283,-0.0068251421843951365,0.011371342168727818,0.06207455449475846,0.3598147682814431,0.15067638730064742,-0.0008130653795263274,0.038963494974523505,-0.12772052410366114,0.10443543745061938,0.020093066975241394,0.14498498506164922,0.19127762116071162,0.41721969337130094,0.36816636845205564,0.003768313749872148,0.6978574244050637,0.8450649608427344,-0.08517872831169111,0.04902751370154509,-0.047799551242825075,1.0,0.9590537017048844,0.9537891868191064,-0.3776766378864487,-0.3651497302189966,-0.2005973245811984,-0.3742494015429964,-0.35605577928319987
standing_tackle,0.10493672919306983,0.0677462353294605,0.030069078048857424,0.1456166718581702,0.07304501001286451,0.23232900973037263,-0.21102673794713814,0.48950478761211735,0.378341481463358,-0.12144183359343298,0.0476461845788352,0.07102127037322313,0.11189587576585781,0.40605640364601253,0.2080522000032347,0.025784831833424393,0.07027207233508002,-0.0976620687197726,0.13791925267862273,0.03954266018308586,0.19258964739785264,0.19132929699774504,0.4515309637590366,0.36798496861243024,0.054959255596454516,0.7145397904186013,0.8565372817496825,-0.037373676657663765,0.10168897332392542,-0.005316218015609819,0.9590537017048844,1.0,0.9614011586310827,-0.40291328430609213,-0.40225117413016914,-0.24289256945750173,-0.4070435866935479,-0.3875746956923164
sliding_tackle,0.08510204864357826,0.04685909150337175,0.014812175810583413,0.1158741819712532,0.05623071674583229,0.22018214772085706,-0.24503940766184773,0.45788641920217915,0.34384149574316564,-0.14475979498996125,0.0265968717145424,0.049311009340968874,0.08000461197617956,0.3748389400656159,0.1799301945787998,0.032782529611093215,0.07392605916793725,-0.08307474274175668,0.11996860804889764,0.05482176990088944,0.15842537240335167,0.2120456074086984,0.44240186148482025,0.34147523497599286,0.019626966265500836,0.6990380890578589,0.8343075242933509,-0.06139893242272166,0.07158855687117481,-0.036913857092155875,0.9537891868191064,0.9614011586310827,1.0,-0.3834885571811631,-0.37979240550551346,-0.2273565328847425,-0.38691366433057667,-0.3681429086068047
gk_diving,0.14436755644927024,0.3447800601115146,0.34831736814488523,0.05013881532665699,0.01646005188062018,-0.6265898814475614,-0.5471486153038484,-0.6952580891295768,-0.7116180829093849,-0.5692241088322655,-0.6904328219384429,-0.6067736945488286,-0.5686912276329243,-0.46092701319422913,-0.7633421828509552,-0.5290874328334922,-0.5529558979632312,-0.37828365206601516,-0.09507753222265214,-0.41111209763306883,-0.6297814337882337,0.03127428105580462,-0.5446613474415097,-0.024592959785855156,-0.6085798867006192,-0.42445886218080314,-0.3642258329865108,-0.5865760264983043,-0.5166692200681636,-0.5303009040682558,-0.3776766378864487,-0.40291328430609213,-0.3834885571811631,1.0,0.9329090364817645,0.5924160993089215,0.9373112520323332,0.9423247172657423
gk_handling,0.11754868943055996,0.340058986180656,0.35002372467597936,0.03729566980439568,0.025508497986951022,-0.6187827247035496,-0.5319540506030864,-0.6803833471023646,-0.7082214278059088,-0.5446029367457116,-0.6896129248594793,-0.5961986720354566,-0.5543942587824174,-0.46610144771934114,-0.7589008692219715,-0.5130774809913929,-0.5404348326974012,-0.3661618033824376,-0.08803544584133394,-0.38491162307279525,-0.6412880555209098,0.03571487312046041,-0.5210980768708019,-0.02138352911976341,-0.602140043009008,-0.42910608906637304,-0.3179470274834791,-0.5515988713035114,-0.4788921881184402,-0.49071444061648833,-0.3651497302189966,-0.40225117413016914,-0.37979240550551346,0.9329090364817645,1.0,0.7532764979298568,0.9713987553312697,0.9703350936693119
gk_kicking,0.03431738394416586,0.22436624319393336,0.24205256253451468,0.07948501320856577,0.1261148334997186,-0.3729050229389803,-0.30935912441121843,-0.41987955519474335,-0.42356811240223646,-0.296994419931633,-0.4433820085703972,-0.36294215176173605,-0.3023688161286692,-0.25239159087289,-0.47617104682147526,-0.28582851361399014,-0.30694562539325765,-0.20277944395399833,0.006143310287522856,-0.20426894899278128,-0.42683395094263826,0.059705352815482116,-0.27814995711454743,0.008733054890686652,-0.3675375788399472,-0.28172637507524584,-0.0637438320176194,-0.2502597713576702,-0.19527878040400587,-0.20946157228001208,-0.2005973245811984,-0.24289256945750173,-0.2273565328847425,0.5924160993089215,0.7532764979298568,1.0,0.7516672837857945,0.7470005520709178
gk_positioning,0.12231890459858757,0.3352757705592382,0.33945226506548304,0.03612552349534189,0.02636200372788826,-0.6167413731950963,-0.5249031085217192,-0.6798878012969858,-0.7076820893859723,-0.5350381368380308,-0.6814381816404366,-0.5907983778475223,-0.5427942640003994,-0.4670703003829224,-0.7540715028345867,-0.5051851882799587,-0.5334652460699656,-0.3566727378554893,-0.08354560622322625,-0.3814546091692056,-0.6349770908315756,0.041644135091749475,-0.520720997183759,-0.034649676064920414,-0.5930400231732209,-0.4352177542972009,-0.32585475363902694,-0.5430776861610666,-0.4710866550681646,-0.4821383617996553,-0.3742494015429964,-0.4070435866935479,-0.38691366433057667,0.9373112520323332,0.9713987553312697,0.7516672837857945,1.0,0.9719065874238934
gk_reflexes,0.12540003594364024,0.3388803243797847,0.3425022287372047,0.043653601441206655,0.029795729703008672,-0.6227578016327266,-0.5406645249800652,-0.6748382800854507,-0.7047297534963467,-0.5492692062408363,-0.6912641101308372,-0.6020371140855774,-0.5580860694116525,-0.46495621356503014,-0.7577304582183562,-0.5098457984768457,-0.5377928071658027,-0.36476548653092467,-0.07982786284536468,-0.38533581781614556,-0.647364588351644,0.042976559930426,-0.5263965477724765,-0.02895169429455282,-0.6100349576079633,-0.4275615852242857,-0.3101679143854581,-0.5561842810218038,-0.4805504048887357,-0.4953498953664144,-0.35605577928319987,-0.3875746956923164,-0.3681429086068047,0.9423247172657423,0.9703350936693119,0.7470005520709178,0.9719065874238934,1.0
